"record_id","countrynum","statenum","route","routename","active","latitude","longitude","stratum","bcr","landtypeid","routetypeid","routetypedetailid"
1444,840,27,156,"RICEBORO",1,-31.6168883,-81.6271416,3,27,0,1,1
1445,840,27,158,"TARVER",1,-30.6012759,-82.7068280,3,27,0,1,1
1446,840,27,301,"WOODBINE",1,-30.9289420,-81.6718980,3,27,0,1,1
1447,840,27,302,"COUNCIL",1,-30.5849500,-82.4694190,3,27,0,1,1
1448,840,27,303,"HEADLIGHT",1,-30.8156483,-82.7110995,3,27,0,1,1
1449,840,27,304,"BIG OAK",1,-31.0603940,-81.9385286,3,27,0,1,1
1450,840,27,305,"COLONELS ISLAND",1,-31.7275586,-81.2589304,3,27,0,1,1
1451,840,27,306,"GLENMORE",1,-31.1219928,-82.8050351,3,27,0,1,1
1452,840,27,307,"THORNTON ROAD",1,-31.6994191,-82.4003766,4,27,0,1,1
1453,840,27,308,"UNION",1,-32.4826257,-82.0547405,4,27,0,1,1
1454,840,27,309,"MILLEN",1,-32.6387756,-81.8440915,4,27,0,1,1
1455,840,27,310,"WHITE HILL",1,-32.6981698,-81.4772544,4,27,0,1,1
1456,840,27,311,"OUSLEY",1,-30.7949952,-83.4309121,3,27,0,1,1
1457,840,27,312,"SHILOH",1,-30.9398503,-83.4081100,4,27,0,1,1
1458,840,27,313,"WEBER",1,-31.2372355,-83.1398269,4,27,0,1,1
1459,840,27,314,"OWENSBORO",1,-31.9115930,-83.3946338,4,27,0,1,1
1460,840,27,315,"MINTER TWEED",1,-32.4529818,-82.7571502,4,27,0,1,1
1461,840,27,316,"BETHANY",1,-30.8576446,-84.7241329,4,27,0,1,1
1462,840,27,317,"PHILEMA",1,-31.7538576,-84.0168649,4,27,0,1,1
1463,840,27,318,"DICKEY",1,-31.5573574,-84.6581734,4,27,0,1,1
1464,840,27,319,"BARGES",1,-31.9559887,-84.6928996,4,27,0,1,1
1465,840,27,320,"Irwinton",1,-32.8012820,-83.0293010,4,27,0,1,1
1466,840,27,321,"LAKEVIEW",1,-32.5465719,-83.7460488,4,27,0,1,1
1467,840,27,322,"ROLAND",1,-32.8593849,-84.4158115,11,29,0,1,1
1468,840,27,323,"CARRS STATION",1,-33.1701743,-83.1199010,11,29,0,1,1
1469,840,27,324,"SHARON",1,-33.4815769,-82.7634571,11,29,0,1,1
1470,840,27,325,"CURRY HILL",1,-33.8799945,-82.5535440,11,29,0,1,1
1471,840,27,326,"GOOD HOPE",1,-33.6804525,-83.7041676,11,29,0,1,1
1472,840,27,327,"SUNNY SIDE",1,-33.3820020,-84.2837106,11,29,0,1,1
1473,840,27,328,"KITE LAKE",1,-33.5364364,-84.4592036,11,29,0,1,1
1474,840,27,329,"YATES CROSSROADS",1,-33.4037868,-85.2537310,11,29,0,1,1
1475,840,27,330,"STONEY POINT",0,-33.6511789,-85.2195466,11,29,0,1,1
1476,840,27,331,"CANDLER",1,-34.1726911,-83.8381378,11,29,0,1,1
1477,840,27,332,"ROCK BRANCH",1,-34.1982791,-82.7559864,11,29,0,1,1
1478,840,27,333,"HEBRON",1,-34.3932407,-83.1032176,11,29,0,1,1
1479,840,27,334,"WOODSTOCK",1,-34.0921282,-84.6150591,11,29,0,1,1
1480,840,27,335,"PLEASANT HILL",1,-34.9062610,-84.5124264,23,28,0,1,1
1481,840,27,336,"AMOS MILL",1,-34.6117851,-85.4975650,13,28,0,1,1
1482,840,27,337,"DAVIS CROSSROADS",1,-34.7223756,-85.4241020,13,28,0,1,1
1483,840,27,430,"STONEY POINT 2",1,-33.6511789,-85.2195466,11,29,0,1,1
1484,840,27,900,"PIEDMONT NWR",1,-33.0951823,-83.7086974,11,29,0,1,3
1485,840,33,1,"NAPLES",1,-48.5817917,-116.3974909,64,10,0,1,1
1486,840,33,2,"MIVODEN",1,-47.7825805,-116.6672685,64,10,0,1,1
1487,840,33,3,"AVERY",1,-47.2505272,-115.8109268,64,10,0,1,1
1488,840,33,4,"GIFFORD",1,-46.4532553,-116.5560346,65,9,0,1,1
1489,840,33,5,"NEZPERCE",1,-46.0761181,-115.4122168,64,10,0,1,1
1490,840,33,6,"LOLO PASS",1,-46.6398230,-114.5424783,64,10,0,1,1
1491,840,33,7,"GRANGEVILLE",1,-45.8813157,-116.1124649,64,10,0,1,1
1492,840,33,8,"GOLDEN",1,-45.8118141,-115.6810610,64,10,0,1,1
1493,840,33,9,"DEEP CREEK",0,-45.7000000,-114.6333333,64,10,0,1,1
1494,840,33,10,"BAKER",1,-45.0341095,-113.5624829,65,9,0,1,1
1495,840,33,11,"CASCADE",0,-44.5814347,-116.0405729,65,10,0,1,1
1496,840,33,12,"CAPE HORN",1,-44.4572034,-115.0979702,64,10,0,1,1
1497,840,33,13,"CHALLIS",1,-44.6127281,-114.1743245,65,10,0,1,1
1498,840,33,14,"LEADORE",1,-44.7223590,-113.5203605,65,9,0,1,1
1499,840,33,15,"DUBOIS",1,-44.2384571,-112.2561867,89,9,0,1,1
1500,840,33,16,"SQUIRREL",1,-44.0271337,-111.2586979,65,9,0,1,1
1501,840,33,17,"BLACKS CREEK",1,-43.4553410,-116.0962005,89,9,0,1,1
1502,840,33,18,"CENTERVILLE",1,-43.7258179,-115.9510940,64,10,0,1,1
1503,840,33,19,"ALTURAS",0,-43.8977317,-114.9073789,64,10,0,1,1
1504,840,33,20,"CRATERS",1,-43.4619319,-113.5630006,89,9,0,1,1
1505,840,33,21,"SPRINGFIELD",1,-43.1104288,-112.7317982,89,9,0,1,1
1506,840,33,22,"RIRIE",1,-43.5343116,-111.7010272,89,9,0,1,1
1507,840,33,23,"TRIANGLE",1,-42.8131415,-116.6394012,89,9,0,1,1
1508,840,33,24,"GLENNS FERRY",0,-42.9094597,-115.1851959,89,9,0,1,1
1509,840,33,25,"MAGIC MTN",1,-42.3311564,-114.2794532,88,9,0,1,1
1510,840,33,26,"ACEQUIA",1,-42.6770234,-113.5890998,89,9,0,1,1
1511,840,33,27,"POCATELLO",1,-42.8548166,-112.5193880,88,9,0,1,1
1512,840,33,28,"HENRY",0,-42.9309637,-111.5524589,88,9,0,1,1
1513,840,33,29,"COOLIN",1,-48.4797897,-116.8492509,64,10,0,1,1
1514,840,33,30,"Baldy Mountain",1,-45.8162850,-115.4726060,64,10,0,1,1
1515,840,33,109,"NEZPERCE NF",0,-45.8257420,-115.4359342,64,10,0,1,1
1516,840,33,111,"CABARTON",1,-44.4138961,-116.0315611,65,10,0,1,1
1517,840,33,119,"SAWTOOTH CTY",0,-43.9110934,-114.8761118,64,10,0,1,1
1518,840,33,124,"PASADENA VAL",1,-42.9539220,-115.2124573,89,9,0,1,1
1519,840,33,128,"BLACKFT RES",1,-42.9613154,-111.7185508,89,9,0,1,1
1520,840,33,202,"MARBLE CREEK",1,-47.2502840,-116.0228279,64,10,0,1,1
1521,840,33,204,"JOEL",1,-46.4470219,-116.8391482,65,9,0,1,1
1522,840,33,205,"PIERCE",1,-46.4724742,-115.7969686,64,10,0,1,1
1523,840,33,207,"SALMON RIVER",1,-45.3898886,-116.0342990,64,10,0,1,1
1524,840,33,208,"BURGDORF",1,-45.3420792,-115.9475939,64,10,0,1,1
1525,840,33,209,"COBALT",1,-45.0778394,-114.0119991,64,10,0,1,1
1526,840,33,211,"CRANE CREEK",1,-44.1957002,-116.5087254,89,10,0,1,1
1527,840,33,212,"YELLOW PINE",1,-44.9600847,-115.4933479,64,10,0,1,1
1528,840,33,213,"SUNBEAM",1,-44.2711977,-114.7338639,64,10,0,1,1
1529,840,33,214,"IRON SPRINGS",1,-44.2330004,-113.3704824,65,9,0,1,1
1530,840,33,217,"SILVER CITY",1,-43.1584349,-116.5088281,89,9,0,1,1
1531,840,33,218,"FEATHERVILLE",1,-43.4135132,-115.3610245,64,10,0,1,1
1532,840,33,219,"PICABO",1,-43.4007821,-114.2522640,89,9,0,1,1
1533,840,33,220,"CAREY",1,-43.3387265,-113.8743621,89,9,0,1,1
1534,840,33,221,"MUD LAKE",1,-43.8124267,-112.3960119,89,9,0,1,1
1535,840,33,222,"BATES",1,-43.8248162,-111.2006106,65,9,0,1,1
1536,840,33,223,"DOUGAL RES",1,-42.6439302,-116.9936762,89,9,0,1,1
1537,840,33,224,"HOT SPRING",1,-42.7918728,-115.7179519,89,9,0,1,1
1538,840,33,225,"CEDAR HILL",1,-42.4316850,-114.0888322,89,9,0,1,1
1539,840,33,226,"ALMO",1,-42.2100017,-113.8402099,88,9,0,1,1
1540,840,33,227,"DANIELS RES",1,-42.4988307,-112.3918149,88,9,0,1,1
1541,840,33,228,"PRESTON",1,-42.0021387,-111.9538098,88,9,0,1,1
1542,840,33,319,"SAWTOOTH CITY 2",1,-43.9110934,-114.8761110,64,10,0,1,1
1543,840,33,901,"TWIN BUTTES",1,-43.5215970,-112.6503600,89,9,0,1,3
1544,840,33,902,"LOST RIVER",1,-43.5493493,-113.0094549,89,9,0,1,3
1545,840,33,903,"KYLE CANYON",1,-43.7431920,-112.8423869,89,9,0,1,3
1546,840,33,904,"CIRCULAR BU",1,-43.5602019,-112.8721588,89,9,0,1,3
1547,840,33,905,"TRACTOR FLAT",1,-43.5492585,-112.6369200,89,9,0,1,3
1548,840,33,906,"N FORK CDA R",1,-47.8844941,-116.1318742,64,10,0,1,3
1549,840,33,907,"ROCHAT DIVDE",1,-47.5466971,-116.3312759,64,10,0,1,3
1550,840,34,1,"GUILFORD",1,-42.2101956,-90.0603721,17,23,0,1,1
1551,840,34,2,"MILL CREEK",1,-42.1593177,-89.3321502,32,22,0,1,1
1552,840,34,3,"HOLCOMB",1,-42.0711057,-89.0756312,32,22,0,1,1
1553,840,34,4,"CHERRY VAL",0,-42.1810097,-88.9789839,16,23,0,1,1
1554,840,34,5,"BARRINGTON",0,-42.1542181,-88.1753350,16,22,0,1,1
1555,840,34,6,"ITASCA",1,-42.0160676,-87.9087020,16,22,0,1,1
1556,840,34,7,"ATKINSON",1,-41.3974197,-90.0300702,32,22,0,1,1
1557,840,34,8,"GENESEO",1,-41.4846401,-90.2173250,32,22,0,1,1
1558,840,34,9,"PUTNAM",1,-41.1849333,-89.4568609,32,22,0,1,1
1559,840,34,10,"SHEFFIELD",1,-41.3504896,-89.7704347,32,22,0,1,1
1560,840,34,11,"BUDA",1,-41.3356226,-89.7085965,32,22,0,1,1
1561,840,34,12,"COMPTON",1,-41.6502254,-89.0175725,31,22,0,1,1
1562,840,34,13,"STREATOR",1,-41.0834818,-88.8325718,31,22,0,1,1
1563,840,34,14,"WAYNE",1,-41.9335847,-88.1879809,31,22,0,1,1
1564,840,34,15,"ESSEX",1,-41.1663407,-88.1852819,31,22,0,1,1
1565,840,34,16,"NEWARK",1,-41.5307220,-88.5743214,31,22,0,1,1
1566,840,34,17,"SHERBURNVILL",1,-41.2187664,-87.5816027,16,22,0,1,1
1567,840,34,18,"NEW LENOX",1,-41.4686591,-87.9645990,16,22,0,1,1
1568,840,34,19,"GULFPORT",1,-40.8036571,-91.0568488,32,22,0,1,1
1569,840,34,20,"STILLWELL",1,-40.2137205,-91.1829978,31,22,0,1,1
1570,840,34,21,"CHANDLERVILL",1,-40.0810774,-90.0013197,31,22,0,1,1
1571,840,34,22,"TERRE HAUTE",1,-40.6514497,-90.9814019,32,22,0,1,1
1572,840,34,23,"WILLIAMSFLD",1,-40.9170762,-90.0331516,32,22,0,1,1
1573,840,34,24,"CAMERON",1,-40.8602881,-90.5087794,32,22,0,1,1
1574,840,34,25,"BARTONVILLE",1,-40.6004653,-89.6657014,31,22,0,1,1
1575,840,34,26,"MONICA",1,-40.9305488,-89.7938841,32,22,0,1,1
1576,840,34,27,"DEER CREEK",1,-40.6045464,-89.3175167,31,22,0,1,1
1577,840,34,28,"MACKINAW",1,-40.4972564,-89.4243639,31,22,0,1,1
1578,840,34,29,"MINONK",1,-40.9275498,-88.9506900,31,22,0,1,1
1579,840,34,30,"MONTICELLO",1,-40.0787817,-88.5584799,31,22,0,1,1
1580,840,34,31,"FAIRBURY",1,-40.7143846,-88.5637682,31,22,0,1,1
1581,840,34,32,"PONTIAC",1,-40.8985328,-88.6754284,31,22,0,1,1
1582,840,34,33,"DAILEY",1,-40.2509834,-87.9675978,31,22,0,1,1
1583,840,34,34,"MILFORD",1,-40.6463646,-87.7246040,31,22,0,1,1
1584,840,34,35,"MELROSE",0,-39.9203767,-91.2963699,31,22,0,1,1
1585,840,34,36,"BLUFF SPGS",1,-39.9897988,-90.3451209,31,22,0,1,1
1586,840,34,37,"ATHENSVILLE",1,-39.4187241,-90.1660041,31,22,0,1,1
1587,840,34,38,"CONCORD",1,-39.7995770,-90.4109104,31,22,0,1,1
1588,840,34,39,"BELLEVIEW",1,-39.3609974,-90.8395322,31,22,0,1,1
1589,840,34,40,"PAWNEE",1,-39.5753678,-89.5158088,31,22,0,1,1
1590,840,34,41,"CLARKSDALE",1,-39.4800841,-89.2690071,31,22,0,1,1
1591,840,34,42,"ROSAMOND",1,-39.3998674,-89.2049844,31,22,0,1,1
1592,840,34,43,"HUMPHREY",1,-39.5535471,-89.4517437,31,22,0,1,1
1593,840,34,44,"FAIRLAND",1,-39.8947071,-88.1036130,31,22,0,1,1
1594,840,34,45,"JANESVILLE",1,-39.3671938,-88.2670255,31,22,0,1,1
1595,840,34,46,"BRADBURY",1,-39.3149204,-88.1951760,31,22,0,1,1
1596,840,34,47,"HUMBOLDT",1,-39.6153298,-88.3865649,31,22,0,1,1
1597,840,34,48,"MARTINSVILLE",1,-39.3186070,-87.7777573,31,22,0,1,1
1598,840,34,49,"COLUMBIA",1,-38.3851828,-90.2587326,31,22,0,1,1
1599,840,34,50,"MASCOUTAH LK",1,-38.5256201,-89.8193422,31,22,0,1,1
1600,840,34,51,"JAMESTOWN",1,-38.6981367,-89.5364836,31,22,0,1,1
1601,840,34,52,"ST MORGAN",1,-38.6699717,-89.6602444,31,22,0,1,1
1602,840,34,53,"BEAUCOUP",1,-38.3511978,-89.2943026,31,22,0,1,1
1603,840,34,54,"BRNT PRAIRIE",1,-38.2481850,-88.2336720,31,24,0,1,1
1604,840,34,55,"MT VERNON",1,-38.4401577,-88.9703208,31,22,0,1,1
1605,840,34,56,"OLNEY",1,-38.7068800,-88.1676148,31,22,0,1,1
1606,840,34,57,"FLORA",1,-38.6772904,-88.4287356,31,22,0,1,1
1607,840,34,58,"BIRDS",1,-38.8352107,-87.7451035,31,24,0,1,1
1608,840,34,59,"PULASKI",1,-37.2325914,-89.2352685,14,24,0,1,1
1609,840,34,60,"BREMEN",1,-37.9708433,-89.7475091,14,24,0,1,1
1610,840,34,61,"BELKNAP",1,-37.3198861,-88.9437782,14,24,0,1,1
1611,840,34,62,"DELWOOD",1,-37.5997248,-88.5063589,14,24,0,1,1
1612,840,34,63,"BEAVERDAM LK",1,-37.0730417,-88.5193033,14,24,0,1,1
1613,840,34,64,"ROBINSON",1,-39.0052343,-87.7771751,31,22,0,1,1
1614,840,34,65,"SHANNON",1,-42.1401616,-89.7648861,17,22,0,1,1
1615,840,34,66,"CALEDONIA",1,-42.3994754,-88.9154674,16,22,0,1,1
1616,840,34,67,"SHERRARD",1,-41.3410603,-90.5307719,32,22,0,1,1
1617,840,34,68,"TROY GROVE",1,-41.4844552,-89.0833869,32,22,0,1,1
1618,840,34,69,"SENECA",1,-41.3114360,-88.5903464,31,22,0,1,1
1619,840,34,70,"CAMP POINT",1,-40.0572405,-91.1273048,31,22,0,1,1
1620,840,34,71,"DUNCAN MILLS",1,-40.3045239,-90.1357207,31,22,0,1,1
1621,840,34,72,"GREENVIEW",1,-40.0839936,-89.8249757,31,22,0,1,1
1622,840,34,73,"LE ROY",1,-40.2822428,-88.7460735,31,22,0,1,1
1623,840,34,74,"ELDRED",1,-39.2888385,-90.5506080,31,22,0,1,1
1624,840,34,75,"NILWOOD",1,-39.3988002,-89.8313118,31,22,0,1,1
1625,840,34,76,"YALE",1,-39.1055838,-88.0246848,31,22,0,1,1
1626,840,34,77,"YORK",1,-39.1467916,-87.6692368,31,24,0,1,1
1627,840,34,78,"DARMSTADT",1,-38.3201230,-89.7037028,31,22,0,1,1
1628,840,34,79,"BROWNVILLE",1,-38.0393916,-88.2081104,31,24,0,1,1
1629,840,34,80,"SANDUSKY",1,-37.2026548,-89.2742960,14,24,0,1,1
1630,840,34,81,"CAVE IN ROCK",1,-37.4674888,-88.1644941,14,24,0,1,1
1631,840,34,82,"VILLAGE OF LAKEWOOD",1,-42.2213310,-88.3993310,16,22,0,1,1
1632,840,34,104,"CHERRY VAL 2",1,-42.1740585,-88.9445833,16,23,0,1,1
1633,840,34,135,"PAYSON",1,-39.9258337,-91.3130559,31,22,0,1,1
1634,840,34,301,"LAKE GALENA",1,-42.3972257,-90.2808839,17,23,0,1,1
1635,840,34,302,"LAKE SUMMERSET",1,-42.4617907,-89.3817229,17,22,0,1,1
1636,840,34,303,"UNION",1,-42.2186307,-88.5617669,16,22,0,1,1
1637,840,34,304,"KEITHSBURG",1,-41.0847167,-90.9006359,32,22,0,1,1
1638,840,34,305,"STERLING",1,-41.8306867,-89.6694319,32,22,0,1,1
1639,840,34,306,"YORKVILLE",1,-41.5971421,-88.4356718,31,22,0,1,1
1640,840,34,307,"CLAYTON",1,-40.0179525,-90.9316336,31,22,0,1,1
1641,840,34,308,"WAYNESVILLE",1,-40.2639127,-89.1297627,31,22,0,1,1
1642,840,34,309,"GRIDLEY",1,-40.7542777,-88.8718234,31,22,0,1,1
1643,840,34,310,"GRAPE CREEK",1,-40.0813067,-87.5396719,31,22,0,1,1
1644,840,34,311,"EUBANKS",1,-39.9614287,-91.3007819,31,22,0,1,1
1645,840,34,312,"CONCORD WEST",1,-39.8173797,-90.4058819,31,22,0,1,1
1646,840,34,313,"HARRISTOWN",1,-39.8529571,-89.0850451,31,22,0,1,1
1647,840,34,314,"ALLERTON PARK",1,-39.9526337,-88.6689458,31,22,0,1,1
1648,840,34,315,"MARSHALL",1,-39.4014967,-87.7061760,31,22,0,1,1
1649,840,34,316,"DUDLEYVILLE",1,-38.8433817,-89.3901378,31,22,0,1,1
1650,840,34,317,"KELL",1,-38.4982149,-88.8800235,31,22,0,1,1
1651,840,34,318,"ROYALTON",1,-37.8620527,-89.0775209,31,24,0,1,1
1652,840,34,319,"KARNAK",1,-37.2950124,-88.9472487,14,24,0,1,1
1653,840,34,900,"ATHENS",1,-39.9548261,-89.7510457,31,22,0,1,3
1654,840,35,1,"GARY",0,-41.6518167,-87.4486549,16,22,0,1,1
1655,840,35,2,"HEBRON",1,-41.3297597,-87.2001879,16,22,0,1,1
1656,840,35,3,"SOUTH BEND",0,-41.7272707,-86.2170269,16,23,0,1,1
1657,840,35,4,"KNOX",1,-41.2735266,-86.6205339,16,23,0,1,1
1658,840,35,5,"KEWANNA",1,-41.0254887,-86.2808379,16,23,0,1,1
1659,840,35,6,"MIDDLEBURY",1,-41.7259077,-85.6760109,16,23,0,1,1
1660,840,35,7,"COLUMBIA CTY",1,-41.0188097,-85.4900279,31,23,0,1,1
1661,840,35,8,"PACKERTOWN",0,-41.1015477,-85.8354799,16,23,0,1,1
1662,840,35,9,"ELLIS",1,-41.6024567,-84.9394079,16,23,0,1,1
1663,840,35,10,"FOWLER",1,-40.6790779,-87.3633993,31,22,0,1,1
1664,840,35,11,"W LAFAYETTE",1,-40.4076491,-87.0361216,31,22,0,1,1
1665,840,35,12,"MONTICELLO",1,-40.7078507,-86.8139639,31,22,0,1,1
1666,840,35,13,"GALVESTON",1,-40.5842651,-86.1842198,31,22,0,1,1
1667,840,35,14,"THORNTOWN",1,-40.1495187,-86.6959256,31,22,0,1,1
1668,840,35,15,"TIPTON",0,-40.2183267,-86.0561139,31,22,0,1,1
1669,840,35,16,"MIDDLETOWN",1,-40.0330447,-85.5449749,31,22,0,1,1
1670,840,35,17,"MUNCIE",0,-40.1346197,-85.3574209,31,22,0,1,1
1671,840,35,18,"SWAYZEE",1,-40.5079491,-85.8445100,31,22,0,1,1
1672,840,35,19,"WABASH",1,-40.8532797,-85.9044039,31,22,0,1,1
1673,840,35,20,"BERNE",1,-40.7030618,-84.8534885,31,22,0,1,1
1674,840,35,21,"PIMENTO",1,-39.3319867,-87.3743359,15,24,0,1,1
1675,840,35,22,"BRAZIL",1,-39.5330205,-87.1438756,15,24,0,1,1
1676,840,35,23,"BELMONT",1,-39.0791429,-86.3429849,14,24,0,1,1
1677,840,35,24,"FRIENDSWOOD",1,-39.6400767,-86.2882699,31,22,0,1,1
1678,840,35,25,"JAMESTOWN",1,-39.9080857,-86.5765829,31,22,0,1,1
1679,840,35,26,"SPENCER",1,-39.2638847,-86.7031329,15,24,0,1,1
1680,840,35,27,"AZALIA",1,-39.0836543,-85.9287299,15,24,0,1,1
1681,840,35,28,"SEXTON",1,-39.6847217,-85.4688349,31,22,0,1,1
1682,840,35,29,"MILROY",1,-39.4677041,-85.4421615,31,22,0,1,1
1683,840,35,30,"SHELBYVILLE",1,-39.5621707,-85.7760939,31,22,0,1,1
1684,840,35,31,"BROOKVILLE",1,-39.4938040,-84.9764184,31,22,0,1,1
1685,840,35,32,"WASHINGTON",1,-38.6841567,-87.1287007,15,24,0,1,1
1686,840,35,33,"CUMBACK",1,-38.5758877,-87.1850279,15,24,0,1,1
1687,840,35,34,"MILLERSBURG",1,-38.0976637,-87.3919892,15,24,0,1,1
1688,840,35,35,"INDIAN SPGS",1,-38.7744667,-86.7647789,14,24,0,1,1
1689,840,35,36,"CELESTINE",1,-38.4150437,-86.8202889,14,24,0,1,1
1690,840,35,37,"CLEAR SPRING",1,-38.9190517,-86.1929939,14,24,0,1,1
1691,840,35,38,"NEW PHILA",1,-38.6631267,-85.9410399,14,24,0,1,1
1692,840,35,39,"CORYDON",1,-38.2672943,-86.1463592,14,24,0,1,1
1693,840,35,40,"VEVAY",1,-38.7795826,-85.0940693,15,24,0,1,1
1694,840,35,41,"SCOTTSBURG",1,-38.6347156,-85.7471699,15,24,0,1,1
1695,840,35,42,"EVANSVILLE",1,-37.9911389,-87.4410458,15,24,0,1,1
1696,840,35,101,"PORTAGE",0,-41.5363017,-87.1973579,16,22,0,1,1
1697,840,35,103,"LAKEVILLE",1,-41.6368887,-86.3655159,16,23,0,1,1
1698,840,35,108,"PACKERTOWN 2",1,-41.1013504,-85.8354611,16,23,0,1,1
1699,840,35,115,"KOKOMO",1,-40.2178547,-86.0560979,31,22,0,1,1
1700,840,35,117,"ANDERSON",1,-40.1346467,-85.3574289,31,22,0,1,1
1701,840,35,201,"PORTAGE 2",1,-41.5361624,-87.1967394,16,22,0,1,1
1702,840,35,301,"CROWN POINT",1,-41.3911052,-87.3693435,16,22,0,1,1
1703,840,35,302,"LAPORTE",1,-41.6367797,-86.8508149,16,23,0,1,1
1704,840,35,303,"LAGRANGE",1,-41.7506020,-85.4765733,16,23,0,1,1
1705,840,35,304,"CUBA",1,-41.0798684,-84.9237731,31,22,0,1,1
1706,840,35,305,"RENSSELAER",1,-40.9699502,-87.0748779,31,22,0,1,1
1707,840,35,306,"FRANKFORT",1,-40.1985767,-86.4502189,31,22,0,1,1
1708,840,35,307,"MONTPELIER",1,-40.4066967,-85.2388079,31,22,0,1,1
1709,840,35,308,"DECATUR",1,-40.8100197,-84.9562309,31,22,0,1,1
1710,840,35,309,"WALLACE",1,-39.9820787,-87.3561447,31,22,0,1,1
1711,840,35,310,"PLAINFIELD",0,-39.9455667,-86.3794639,31,22,0,1,1
1712,840,35,311,"NEW CASTLE",1,-39.9464269,-85.0906911,31,22,0,1,1
1713,840,35,312,"WITTS STATION",1,-39.6830387,-84.8521349,31,22,0,1,1
1714,840,35,313,"NEWBERRY",1,-39.1254750,-87.0543672,15,24,0,1,1
1715,840,35,314,"GEORGIA",1,-38.7671667,-86.5484989,14,24,0,1,1
1716,840,35,315,"CROSS PLAINS",1,-38.9509067,-85.1623379,15,24,0,1,1
1717,840,35,316,"CYPRSS",1,-37.9142237,-87.6297459,15,24,0,1,1
1718,840,35,410,"MAPLEWOOD",1,-39.9443431,-86.4873841,31,22,0,1,1
1719,840,35,900,"HOOSIER",1,-39.0147985,-86.4011865,14,24,12,1,3
1720,840,35,901,"INDIANA DUNE",1,-41.7046400,-86.9325362,16,23,0,1,3
1721,840,35,903,"KANKAKEE SANDS",1,-41.0474227,-87.4511851,16,22,0,1,3
1722,840,36,1,"MT HAMILL",1,-40.7698922,-91.6797963,32,22,0,1,1
1723,840,36,2,"EXLINE",1,-40.6527332,-92.8864804,32,22,0,1,1
1724,840,36,3,"MELROSE",1,-40.8887105,-93.1717427,32,22,0,1,1
1725,840,36,4,"BEDFORD",1,-40.5712567,-94.6426839,32,22,0,1,1
1726,840,36,5,"COLLEGE SPGS",0,-40.6203037,-95.1210189,32,22,0,1,1
1727,840,36,6,"BRYANT",1,-41.9751747,-90.2964159,32,22,0,1,1
1728,840,36,7,"WEST LIBERTY",1,-41.5687389,-91.2703838,32,22,0,1,1
1729,840,36,8,"CEDAR VALLEY",0,-41.7290747,-91.2514429,32,22,0,1,1
1730,840,36,9,"BROOKLYN",1,-41.8190707,-92.3572989,32,22,0,1,1
1731,840,36,10,"WILLIAMSBURG",1,-41.6735997,-92.2602299,32,22,0,1,1
1732,840,36,11,"RED ROCK",1,-41.4022592,-93.1037810,32,22,0,1,1
1733,840,36,12,"DESMOINES",0,-41.6803757,-93.6007149,32,22,0,1,1
1734,840,36,13,"PANTHER",1,-41.6586017,-94.1444549,40,11,0,1,1
1735,840,36,14,"WASHINGTON",1,-41.7176327,-94.0861889,40,11,0,1,1
1736,840,36,15,"NEOLA",1,-41.4483667,-95.7265309,32,22,0,1,1
1737,840,36,16,"WALES",1,-41.1311292,-95.3466186,32,22,0,1,1
1738,840,36,17,"MAQUOKETA",1,-42.0435847,-90.6070319,17,22,0,1,1
1739,840,36,18,"ALICE",0,-42.2103447,-91.6954359,32,22,0,1,1
1740,840,36,19,"PRAIRIEBURG",1,-42.1986127,-91.4172439,32,22,0,1,1
1741,840,36,20,"HUDSON",1,-42.4283168,-92.4757027,32,22,0,1,1
1742,840,36,21,"DINSDALE",1,-42.2393377,-92.5335079,32,22,0,1,1
1743,840,36,22,"KANAWHA",1,-42.9663334,-93.8524963,40,11,0,1,1
1744,840,36,23,"ZEARING",0,-42.1521897,-93.3290179,40,11,0,1,1
1745,840,36,24,"SCRANTON",1,-42.0345317,-94.5711599,40,11,0,1,1
1746,840,36,25,"CLARE",1,-42.6019638,-94.2952460,40,11,0,1,1
1747,840,36,26,"PIERSON",1,-42.5326167,-95.8791569,32,22,0,1,1
1748,840,36,27,"WASHTA",1,-42.6484757,-95.7210459,32,22,0,1,1
1749,840,36,28,"SIOUX CITY",1,-42.4902437,-96.3743819,32,22,0,1,1
1750,840,36,29,"FESTINA",1,-43.0864727,-91.8768028,17,23,0,1,1
1751,840,36,30,"DAVIS CORNER",1,-43.3492727,-92.2585749,32,22,0,1,1
1752,840,36,31,"GARNER",0,-43.0675927,-93.5770949,40,11,0,1,1
1753,840,36,32,"TITONKA",1,-43.2388517,-94.0095139,40,11,0,1,1
1754,840,36,33,"GAZA",1,-43.0405217,-95.5844739,32,22,0,1,1
1755,840,36,34,"ROCK VALLEY",1,-43.2574697,-96.2756889,32,22,0,1,1
1756,840,36,105,"COLLEGE SPGS 2",1,-40.6242636,-95.1259581,32,22,0,1,1
1757,840,36,108,"TIPTON",1,-41.7287592,-91.2513620,32,22,0,1,1
1758,840,36,118,"LAFAYETTE",1,-42.2119974,-91.6956394,32,22,0,1,1
1759,840,36,123,"MCCALLSBURG",1,-42.1663807,-93.3469609,40,11,0,1,1
1760,840,36,131,"BURCHINAL",1,-43.0675537,-93.5769729,40,11,0,1,1
1761,840,38,1,"MELROSE",1,-37.0321381,-94.9950424,33,22,0,1,1
